chr	start	end	flagstat	target	mstart	mapq	cigar	identity	strand	distance	matches	max_identity
chrY	25573000	25578000	0	chrY_hg002	23966291	0	1620M3380S	97.7777777777778	-	1611709	1620	97.7777777777778
chrY	25573000	25578000	272	chrY_hg002	24096564	0	3380S1620M	97.7777777777778	+	1476436	1620	97.7777777777778
chrY	25573000	25578000	272	chrY_hg002	25716494	0	3380S1620M	97.7777777777778	+	143494	1620	97.7777777777778
chrY	25574000	25579000	16	chrY_hg002	25712114	0	2815M2185S	67.246891651865	+	138114	2815	67.246891651865
chrY	25575000	25580000	272	chrY_hg002	25711711	0	597S3218M1185S	71.3486637663145	+	136711	3218	71.3486637663145
chrY	25576000	25581000	272	chrY_hg002	25711711	0	1597S3218M185S	71.3486637663145	+	135711	3218	71.3486637663145
chrY	25577000	25582000	256	chrY_hg002	23970301	0	771M1I1631M2597S	74.6982937994174	-	1611699	2402	74.6982937994174
chrY	25577000	25582000	272	chrY_hg002	24091771	0	2597S1337M1I1065M	74.6982937994174	+	1485229	2402	74.6982937994174
chrY	25577000	25582000	272	chrY_hg002	25711711	0	2597S2403M	74.6982937994174	+	134711	2403	74.6982937994174
chrY	25578000	25583000	256	chrY_hg002	23971366	0	66S1337M3597S	100	-	1611634	1337	100
chrY	25578000	25583000	272	chrY_hg002	24091771	0	3597S1337M66S	100	+	1486229	1337	100
chrY	25578000	25583000	272	chrY_hg002	25711711	0	3597S1337M66S	100	+	133711	1337	100
chrY	25607000	25612000	0	chrY_hg002	25621236	0	3394S1606M	75.3424657534247	-	9236	1606	75.3424657534247
chrY	25607000	25612000	256	chrY_hg002	25632084	0	3394S1606M	75.3424657534247	-	20084	1606	75.3424657534247
chrY	25607000	25612000	272	chrY_hg002	25669580	0	1606M3394S	75.3424657534247	+	62580	1606	75.3424657534247
chrY	25608000	25613000	256	chrY_hg002	25621236	0	2394S2606M	84.8042977743668	-	8236	2606	84.8042977743668
chrY	25608000	25613000	256	chrY_hg002	25632084	0	2394S2606M	84.8042977743668	-	19084	2606	84.8042977743668
chrY	25608000	25613000	272	chrY_hg002	25668580	0	2606M2394S	84.8042977743668	+	60580	2606	84.8042977743668
chrY	25609000	25614000	256	chrY_hg002	25621236	0	1394S2891M1D374M3D341M	85.6627842484748	-	7236	3606	85.6627842484748
chrY	25610000	25615000	256	chrY_hg002	25621236	0	394S2891M1D374M3D1341M	83.6951801997395	-	6236	4606	83.6951801997395
chrY	25611000	25616000	256	chrY_hg002	25621842	0	2285M1D374M3D2341M	92.9	-	5842	5000	92.9
chrY	25612000	25617000	256	chrY_hg002	25622842	0	1285M1D374M3D3270M71S	92.0470683708663	-	5842	4929	92.0470683708663
chrY	25613000	25618000	256	chrY_hg002	25623842	0	285M1D374M3D3270M1071S	90.0229065920081	-	5842	3929	90.0229065920081
chrY	25614000	25619000	0	chrY_hg002	25624846	0	2929M2071S	90.7476954592011	-	5846	2929	90.7476954592011
chrY	25615000	25620000	256	chrY_hg002	24010673	0	1929M3071S	98.0819077242094	-	1609327	1929	98.0819077242094
chrY	25615000	25620000	256	chrY_hg002	25625846	0	1929M3071S	98.0819077242094	-	5846	1929	98.0819077242094
chrY	25618000	25623000	0	chrY_hg002	25610395	0	3235S1765M	77.5637393767705	-	12605	1765	77.5637393767705
chrY	25618000	25623000	256	chrY_hg002	25632084	0	3235S1765M	77.5637393767705	-	9084	1765	77.5637393767705
chrY	25618000	25623000	272	chrY_hg002	25669421	0	1765M3235S	77.5637393767705	+	51421	1765	77.5637393767705
chrY	25619000	25624000	256	chrY_hg002	25610395	0	2235S2765M	85.6781193490054	-	13605	2765	85.6781193490054
chrY	25619000	25624000	256	chrY_hg002	25632084	0	2235S2765M	85.6781193490054	-	8084	2765	85.6781193490054
chrY	25619000	25624000	16	chrY_hg002	25668421	0	2765M2235S	85.6781193490054	+	49421	2765	85.6781193490054
chrY	25620000	25625000	256	chrY_hg002	24006063	0	1235S3765M	86.2948207171315	-	1618937	3765	86.2948207171315
chrY	25620000	25625000	256	chrY_hg002	25632084	0	1235S3522M1D243M	86.2948207171315	-	7084	3765	86.2948207171315
chrY	25621000	25626000	256	chrY_hg002	25610395	0	235S2891M1I374M3I1496M	84.2392444910808	-	15605	4761	84.2392444910808
chrY	25622000	25627000	256	chrY_hg002	25611160	0	2126M1I374M3I2496M	92.9	-	15840	4996	92.9
chrY	25623000	25628000	256	chrY_hg002	24007828	0	4774M226S	91.7888563049853	-	1620172	4774	91.7888563049853
chrY	25623000	25628000	256	chrY_hg002	25612160	0	1126M1I374M3I3270M226S	91.7888563049853	-	15840	4770	91.7888563049853
chrY	25624000	25629000	256	chrY_hg002	24008828	0	3774M1226S	89.6396396396396	-	1620172	3774	89.6396396396396
chrY	25625000	25630000	256	chrY_hg002	25614156	0	2774M2226S	90.2307137707282	-	15844	2774	90.2307137707282
chrY	25626000	25631000	256	chrY_hg002	24010828	0	1774M3226S	97.9143179255919	-	1620172	1774	97.9143179255919
chrY	25626000	25631000	256	chrY_hg002	25615156	0	1774M3226S	97.9143179255919	-	15844	1774	97.9143179255919
chrY	25629000	25634000	256	chrY_hg002	25610395	0	3083S1917M	79.3427230046948	-	23605	1917	79.3427230046948
chrY	25629000	25634000	256	chrY_hg002	25621236	0	3083S1917M	79.3427230046948	-	12764	1917	79.3427230046948
chrY	25629000	25634000	272	chrY_hg002	25669269	0	1917M3083S	79.3427230046948	+	40269	1917	79.3427230046948
chrY	25630000	25635000	256	chrY_hg002	25610395	0	2083S2891M26S	86.3023175371844	-	24605	2891	86.3023175371844
chrY	25630000	25635000	256	chrY_hg002	25621236	0	2083S2891M26S	86.3023175371844	-	13764	2891	86.3023175371844
chrY	25630000	25635000	16	chrY_hg002	25668295	0	26S2891M2083S	86.3023175371844	+	38295	2891	86.3023175371844
chrY	25631000	25636000	272	chrY_hg002	25667269	0	3917M1083S	86.8521827929538	+	36269	3917	86.8521827929538
chrY	25632000	25637000	272	chrY_hg002	25666269	0	4917M83S	84.7467968273337	+	34269	4917	84.7467968273337
chrY	25633000	25638000	272	chrY_hg002	25665269	0	5000M	86.56	+	32269	5000	86.56
chrY	25634000	25639000	272	chrY_hg002	25664269	0	5000M	82.72	+	30269	5000	82.72
chrY	25635000	25640000	272	chrY_hg002	25663269	0	5000M	74.76	+	28269	5000	74.76
chrY	25636000	25641000	272	chrY_hg002	25662269	0	5000M	74.38	+	26269	5000	74.38
chrY	25637000	25642000	272	chrY_hg002	25661385	0	116S4884M	78.5626535626536	+	24385	4884	78.5626535626536
chrY	25638000	25643000	272	chrY_hg002	25661028	0	759S4241M	80.0754539023815	+	23028	4241	80.0754539023815
chrY	25639000	25644000	272	chrY_hg002	24044957	0	857S4143M	69.2976104272266	+	1594043	4143	69.2976104272266
chrY	25639000	25644000	272	chrY_hg002	25660126	0	857S4143M	69.2976104272266	+	21126	4143	69.2976104272266
chrY	25640000	25645000	272	chrY_hg002	24044957	0	1857S3143M	72.923958001909	+	1595043	3143	72.923958001909
chrY	25640000	25645000	272	chrY_hg002	25660126	0	1857S3143M	72.923958001909	+	20126	3143	72.923958001909
chrY	25641000	25646000	272	chrY_hg002	24044957	0	2857S2143M	65.6556229584694	+	1596043	2143	65.6556229584694
chrY	25641000	25646000	272	chrY_hg002	25660126	0	2857S2143M	65.6556229584694	+	19126	2143	65.6556229584694
chrY	25642000	25647000	2048	chrY_hg002	24030773	0	3942H1058M	52.2684310018904	-	1616227	1058	52.2684310018904
chrY	25642000	25647000	272	chrY_hg002	25656269	0	1058M3942S	52.2684310018904	+	14269	1058	52.2684310018904
chrY	25643000	25648000	256	chrY_hg002	24030773	0	2942S1082M976S	53.3271719038817	-	1617227	1082	53.3271719038817
chrY	25643000	25648000	272	chrY_hg002	24041076	0	976S1082M2942S	53.3271719038817	+	1601924	1082	53.3271719038817
chrY	25643000	25648000	2064	chrY_hg002	25656245	0	976H1082M2942H	53.3271719038817	+	13245	1082	53.3271719038817
chrY	25644000	25649000	256	chrY_hg002	24030773	0	1942S1082M1976S	53.3271719038817	-	1618227	1082	53.3271719038817
chrY	25644000	25649000	272	chrY_hg002	24041076	0	1976S1082M1942S	53.3271719038817	+	1602924	1082	53.3271719038817
chrY	25645000	25650000	2048	chrY_hg002	24030773	0	942H1082M2976H	53.3271719038817	-	1619227	1082	53.3271719038817
chrY	25645000	25650000	272	chrY_hg002	24041076	0	2976S1082M942S	53.3271719038817	+	1603924	1082	53.3271719038817
chrY	25654000	25659000	2064	chrY_hg002	24030773	0	1674H1082M2244H	53.3271719038817	+	1623227	1082	53.3271719038817
chrY	25654000	25659000	256	chrY_hg002	24041076	0	2244S1082M1674S	53.3271719038817	-	1617924	1082	53.3271719038817
chrY	25655000	25660000	272	chrY_hg002	25643875	0	606S1642M2752S	50.9744214372716	+	11125	1642	50.9744214372716
chrY	25656000	25661000	272	chrY_hg002	24030773	0	3674S1082M244S	53.3271719038817	+	1625227	1082	53.3271719038817
chrY	25656000	25661000	2064	chrY_hg002	25645943	0	3674H1082M244H	53.3271719038817	+	10057	1082	53.3271719038817
chrY	25657000	25662000	256	chrY_hg002	24044957	0	3125S1875M	60.8	-	1617043	1875	60.8
chrY	25657000	25662000	16	chrY_hg002	25641269	0	1875M3125S	60.8	+	15731	1875	60.8
chrY	25658000	25663000	0	chrY_hg002	24044957	0	2125S2875M	70.4347826086956	-	1618043	2875	70.4347826086956
chrY	25659000	25664000	256	chrY_hg002	24044957	0	1125S3562M313S	76.1370016844469	-	1619043	3562	76.1370016844469
chrY	25660000	25665000	256	chrY_hg002	24044957	0	125S4875M	69.9692307692308	-	1620043	4875	69.9692307692308
chrY	25660000	25665000	272	chrY_hg002	25638269	0	4875M125S	69.9692307692308	+	21731	4875	69.9692307692308
chrY	25661000	25666000	272	chrY_hg002	25637607	0	338S4635M27S	81.7691477885653	+	23393	4635	81.7691477885653
chrY	25662000	25667000	272	chrY_hg002	25636269	0	5000M	74.92	+	25731	5000	74.92
chrY	25663000	25668000	272	chrY_hg002	25635269	0	5000M	74.76	+	27731	5000	74.76
chrY	25664000	25669000	272	chrY_hg002	25634269	0	4918M82S	81.4355429036194	+	29731	4918	81.4355429036194
chrY	25665000	25670000	272	chrY_hg002	25633269	0	5000M	86.28	+	31731	5000	86.28
chrY	25666000	25671000	272	chrY_hg002	25632673	0	404S4596M	91.9930374238468	+	33327	4596	91.9930374238468
chrY	25667000	25672000	272	chrY_hg002	25632084	0	815S4185M	86.6905615292712	+	34916	4185	86.6905615292712
chrY	25668000	25673000	272	chrY_hg002	25610395	0	1815S2877M1I307M	86.4050235478807	+	57605	3184	86.4050235478807
chrY	25668000	25673000	272	chrY_hg002	25621236	0	1815S3185M	86.4050235478807	+	46764	3185	86.4050235478807
chrY	25668000	25673000	272	chrY_hg002	25632084	0	1815S3185M	86.4050235478807	+	35916	3185	86.4050235478807
chrY	25669000	25674000	272	chrY_hg002	25610395	0	2815S2185M	81.8764302059497	+	58605	2185	81.8764302059497
chrY	25669000	25674000	272	chrY_hg002	25621236	0	2815S2185M	81.8764302059497	+	47764	2185	81.8764302059497
chrY	25670000	25675000	272	chrY_hg002	24006063	0	3815S1185M	66.5822784810127	+	1663937	1185	66.5822784810127
chrY	25670000	25675000	272	chrY_hg002	24016913	0	3815S1185M	66.5822784810127	+	1653087	1185	66.5822784810127
chrY	25670000	25675000	272	chrY_hg002	25610395	0	3815S1185M	66.5822784810127	+	59605	1185	66.5822784810127
chrY	25670000	25675000	16	chrY_hg002	25621236	0	3815S1185M	66.5822784810127	+	48764	1185	66.5822784810127
chrY	25670000	25675000	272	chrY_hg002	25632084	0	3815S1185M	66.5822784810127	+	37916	1185	66.5822784810127
chrY	25708000	25713000	272	chrY_hg002	23971413	0	1290M3710S	100	+	1736587	1290	100
chrY	25708000	25713000	256	chrY_hg002	24091771	0	3710S1290M	100	-	1621229	1290	100
chrY	25708000	25713000	272	chrY_hg002	25578114	0	1290M3710S	100	+	129886	1290	100
chrY	25709000	25714000	272	chrY_hg002	23970733	0	319S339M1I1631M2710S	85.0329781836631	+	1738267	1970	85.0329781836631
chrY	25709000	25714000	256	chrY_hg002	24091771	0	2710S1337M1I633M319S	85.0329781836631	-	1622229	1970	85.0329781836631
chrY	25709000	25714000	16	chrY_hg002	25577433	0	319S1971M2710S	85.0329781836631	+	131567	1971	85.0329781836631
chrY	25710000	25715000	272	chrY_hg002	25576186	0	72S3218M1710S	71.3486637663145	+	133814	3218	71.3486637663145
chrY	25711000	25716000	272	chrY_hg002	25576186	0	1072S3218M710S	71.3486637663145	+	134814	3218	71.3486637663145
chrY	25712000	25717000	272	chrY_hg002	25576186	0	2072S2928M	68.5109289617486	+	135814	2928	68.5109289617486
chrY	25713000	25718000	16	chrY_hg002	23966404	0	1507M3493S	95.7531519575315	+	1746596	1507	95.7531519575315
chrY	25713000	25718000	256	chrY_hg002	24096564	0	3493S1507M	95.7531519575315	-	1621436	1507	95.7531519575315
chrY	25713000	25718000	272	chrY_hg002	25573114	0	1507M3493S	95.7531519575315	+	139886	1507	95.7531519575315
chrY	25714000	25719000	16	chrY_hg002	23965404	0	2507M2493S	97.4471479856402	+	1748596	2507	97.4471479856402
chrY	25714000	25719000	256	chrY_hg002	24096564	0	2493S2507M	97.4471479856402	-	1622436	2507	97.4471479856402
chrY	25714000	25719000	272	chrY_hg002	25572114	0	2507M2493S	97.4471479856402	+	141886	2507	97.4471479856402
chrY	25715000	25720000	272	chrY_hg002	25571114	0	3507M1493S	98.1750784145994	+	143886	3507	98.1750784145994
chrY	25716000	25721000	272	chrY_hg002	25570114	0	4507M493S	98.5799866873752	+	145886	4507	98.5799866873752
chrY	25717000	25722000	16	chrY_hg002	25569114	0	5000M	97.9	+	147886	5000	97.9
chrY	25718000	25723000	272	chrY_hg002	25568114	0	5000M	96.12	+	149886	5000	96.12
chrY	25719000	25724000	272	chrY_hg002	25567201	0	88S781M1D4131M	91.307003257329	+	151799	4912	91.307003257329
chrY	25720000	25725000	256	chrY_hg002	24100062	0	1093M1I2015M5I1037M849S	87.0392676463503	-	1624938	4145	87.0392676463503
chrY	25720000	25725000	272	chrY_hg002	25566962	0	849S1020M1D3131M	87.0392676463503	+	153038	4151	87.0392676463503
chrY	25721000	25726000	272	chrY_hg002	23960259	0	1849S1020M5I2126M	82.9260552205649	+	1760741	3146	82.9260552205649
chrY	25721000	25726000	256	chrY_hg002	24101062	0	93M1I2015M5I1037M1849S	82.9260552205649	-	1624938	3145	82.9260552205649
chrY	25721000	25726000	272	chrY_hg002	25566962	0	1849S1020M1D2131M	82.9260552205649	+	154038	3151	82.9260552205649
chrY	25722000	25727000	272	chrY_hg002	23960259	0	2849S1020M5I1126M	76.8944676894468	+	1761741	2146	76.8944676894468
chrY	25722000	25727000	256	chrY_hg002	24102061	0	1109M5I1037M2849S	76.8944676894468	-	1624939	2146	76.8944676894468
chrY	25722000	25727000	272	chrY_hg002	25566962	0	2849S1020M1D1131M	76.8944676894468	+	155038	2151	76.8944676894468
chrY	25723000	25728000	272	chrY_hg002	23960259	0	3849S1020M5I126M	70.1998262380539	+	1762741	1146	70.1998262380539
chrY	25723000	25728000	256	chrY_hg002	24103061	0	109M5I1037M3849S	70.1998262380539	-	1624939	1146	70.1998262380539
chrY	25732000	25737000	272	chrY_hg002	23947831	0	424S1228M3348S	88.5179153094463	+	1784169	1228	88.5179153094463
chrY	25732000	25737000	256	chrY_hg002	24115410	0	3348S1228M424S	88.5179153094463	-	1621590	1228	88.5179153094463
chrY	25732000	25737000	16	chrY_hg002	25554536	0	424S1228M3348S	88.5179153094463	+	177464	1228	88.5179153094463
chrY	25733000	25738000	16	chrY_hg002	23947831	0	1424S1228M2348S	88.5179153094463	+	1785169	1228	88.5179153094463
chrY	25733000	25738000	256	chrY_hg002	24115410	0	2348S1228M1424S	88.5179153094463	-	1622590	1228	88.5179153094463
chrY	25733000	25738000	272	chrY_hg002	25554536	0	1424S1228M2348S	88.5179153094463	+	178464	1228	88.5179153094463
chrY	25734000	25739000	272	chrY_hg002	23947831	0	2424S1228M1348S	88.5179153094463	+	1786169	1228	88.5179153094463
chrY	25734000	25739000	256	chrY_hg002	24115410	0	1348S1228M2424S	88.5179153094463	-	1623590	1228	88.5179153094463
chrY	25734000	25739000	16	chrY_hg002	25554536	0	2424S1228M1348S	88.5179153094463	+	179464	1228	88.5179153094463
chrY	25735000	25740000	16	chrY_hg002	23947831	0	3424S1228M348S	88.5179153094463	+	1787169	1228	88.5179153094463
chrY	25735000	25740000	256	chrY_hg002	24115410	0	348S1228M3424S	88.5179153094463	-	1624590	1228	88.5179153094463
chrY	25735000	25740000	272	chrY_hg002	25554536	0	3424S1228M348S	88.5179153094463	+	180464	1228	88.5179153094463
chrY	25747000	25752000	272	chrY_hg002	23932476	0	47S1030M3923S	74.3689320388349	+	1814524	1030	74.3689320388349
chrY	25747000	25752000	256	chrY_hg002	24130977	0	3923S1030M47S	74.3689320388349	-	1621023	1030	74.3689320388349
chrY	25747000	25752000	272	chrY_hg002	25539178	0	47S1030M3923S	74.3689320388349	+	207822	1030	74.3689320388349
chrY	25748000	25753000	272	chrY_hg002	23932476	0	1047S1030M2923S	74.3689320388349	+	1815524	1030	74.3689320388349
chrY	25748000	25753000	256	chrY_hg002	24130977	0	2923S1030M1047S	74.3689320388349	-	1622023	1030	74.3689320388349
chrY	25748000	25753000	272	chrY_hg002	25539178	0	1047S1030M2923S	74.3689320388349	+	208822	1030	74.3689320388349
chrY	25749000	25754000	272	chrY_hg002	23930576	0	147S1418M3435S	74.9647390691114	+	1818424	1418	74.9647390691114
chrY	25749000	25754000	256	chrY_hg002	24132489	0	3435S1418M147S	74.9647390691114	-	1621511	1418	74.9647390691114
chrY	25749000	25754000	272	chrY_hg002	25537278	0	147S1418M3435S	74.9647390691114	+	211722	1418	74.9647390691114
chrY	25750000	25755000	2064	chrY_hg002	23932476	0	3047H1030M923H	74.3689320388349	+	1817524	1030	74.3689320388349
chrY	25750000	25755000	272	chrY_hg002	25539178	0	3047S1030M923S	74.3689320388349	+	210822	1030	74.3689320388349
chrY	25751000	25756000	272	chrY_hg002	25535234	0	99S2044M4I1418M1435S	74.0623196768609	+	215766	3462	74.0623196768609
chrY	25752000	25757000	272	chrY_hg002	25534807	0	672S2471M4I1418M435S	73.6963781145646	+	217193	3889	73.6963781145646
chrY	25753000	25758000	272	chrY_hg002	25534807	0	1672S2471M4I790M63S	79.509954058193	+	218193	3261	79.509954058193
chrY	25754000	25759000	272	chrY_hg002	25534807	0	2672S1953M375S	88.3768561187916	+	219193	1953	88.3768561187916
chrY	25755000	25760000	272	chrY_hg002	23924428	0	2337M2663S	87.7620881471973	+	1830572	2337	87.7620881471973
chrY	25755000	25760000	256	chrY_hg002	24137726	0	2663S2337M	87.7620881471973	-	1622274	2337	87.7620881471973
chrY	25755000	25760000	272	chrY_hg002	25531135	0	2337M2663S	87.7620881471973	+	223865	2337	87.7620881471973
chrY	25756000	25761000	272	chrY_hg002	25530135	0	3337M1663S	87.2040755169314	+	225865	3337	87.2040755169314
chrY	25757000	25762000	16	chrY_hg002	25529565	0	430S3907M663S	89.0708983875096	+	227435	3907	89.0708983875096
chrY	25758000	25763000	272	chrY_hg002	25529565	0	1430S3570M	88.0392156862745	+	228435	3570	88.0392156862745
chrY	25759000	25764000	272	chrY_hg002	25529565	0	2430S2570M	94.5136186770428	+	229435	2570	94.5136186770428
chrY	25760000	25765000	16	chrY_hg002	25529565	0	3430S1570M	91.0191082802548	+	230435	1570	91.0191082802548
chrY	25768000	25773000	16	chrY_hg002	23911449	0	19S1564M3417S	81.2659846547315	+	1856551	1564	81.2659846547315
chrY	25768000	25773000	256	chrY_hg002	24151478	0	3417S1564M19S	81.2659846547315	-	1621522	1564	81.2659846547315
chrY	25768000	25773000	272	chrY_hg002	25518155	0	19S1564M3417S	81.2659846547315	+	249845	1564	81.2659846547315
chrY	25769000	25774000	272	chrY_hg002	23910430	0	2583M2417S	77.4680603948897	+	1858570	2583	77.4680603948897
chrY	25769000	25774000	0	chrY_hg002	24151478	0	2417S2583M	77.4680603948897	-	1622522	2583	77.4680603948897
chrY	25769000	25774000	272	chrY_hg002	25517136	0	2583M2417S	77.4680603948897	+	251864	2583	77.4680603948897
chrY	25770000	25775000	272	chrY_hg002	23909430	0	3583M1417S	80.2958414736254	+	1860570	3583	80.2958414736254
chrY	25770000	25775000	256	chrY_hg002	24151478	0	1417S3583M	80.2958414736254	-	1623522	3583	80.2958414736254
chrY	25770000	25775000	272	chrY_hg002	25516136	0	3583M1417S	80.2958414736254	+	253864	3583	80.2958414736254
chrY	25771000	25776000	272	chrY_hg002	23908945	0	515S4068M417S	82.6450344149459	+	1862055	4068	82.6450344149459
chrY	25771000	25776000	256	chrY_hg002	24151478	0	417S4068M515S	82.6450344149459	-	1624522	4068	82.6450344149459
chrY	25771000	25776000	272	chrY_hg002	25515651	0	515S4068M417S	82.6450344149459	+	255349	4068	82.6450344149459
chrY	25772000	25777000	272	chrY_hg002	23908945	0	1515S3485M	88.1492109038737	+	1863055	3485	88.1492109038737
chrY	25772000	25777000	256	chrY_hg002	24152061	0	3485M1515S	88.1492109038737	-	1624939	3485	88.1492109038737
chrY	25772000	25777000	272	chrY_hg002	25515651	0	1515S3485M	88.1492109038737	+	256349	3485	88.1492109038737
chrY	25773000	25778000	272	chrY_hg002	23908945	0	2515S2474M11S	84.5189975747777	+	1864055	2474	84.5189975747777
chrY	25773000	25778000	256	chrY_hg002	24153072	0	11S2474M2515S	84.5189975747777	-	1624928	2474	84.5189975747777
chrY	25773000	25778000	272	chrY_hg002	25515651	0	2515S2474M11S	84.5189975747777	+	257349	2474	84.5189975747777
chrY	25774000	25779000	272	chrY_hg002	23908945	0	3515S1485M	91.6498316498316	+	1865055	1485	91.6498316498316
chrY	25774000	25779000	256	chrY_hg002	24154061	0	1485M3515S	91.6498316498316	-	1624939	1485	91.6498316498316
chrY	25774000	25779000	272	chrY_hg002	25515651	0	3515S1485M	91.6498316498316	+	258349	1485	91.6498316498316
chrY	25781000	25786000	16	chrY_hg002	23898430	0	1763M3237S	82.2461712989223	+	1882570	1763	82.2461712989223
chrY	25781000	25786000	256	chrY_hg002	24164298	0	3237S1763M	82.2461712989223	-	1621702	1763	82.2461712989223
chrY	25781000	25786000	272	chrY_hg002	25505136	0	1763M3237S	82.2461712989223	+	275864	1763	82.2461712989223
chrY	25782000	25787000	272	chrY_hg002	23898261	0	831S1932M2237S	83.7991718426501	+	1883739	1932	83.7991718426501
chrY	25782000	25787000	256	chrY_hg002	24164298	0	2237S1932M831S	83.7991718426501	-	1622702	1932	83.7991718426501
chrY	25782000	25787000	272	chrY_hg002	25504967	0	831S1932M2237S	83.7991718426501	+	277033	1932	83.7991718426501
chrY	25783000	25788000	272	chrY_hg002	23898261	0	1831S1932M1237S	83.7991718426501	+	1884739	1932	83.7991718426501
chrY	25783000	25788000	256	chrY_hg002	24164298	0	1237S1932M1831S	83.7991718426501	-	1623702	1932	83.7991718426501
chrY	25784000	25789000	272	chrY_hg002	23895430	0	2371M2629S	86.2083509067904	+	1888570	2371	86.2083509067904
chrY	25784000	25789000	256	chrY_hg002	24166690	0	2629S392M1I1978M	86.2083509067904	-	1622310	2370	86.2083509067904
chrY	25785000	25790000	272	chrY_hg002	23894430	0	3371M1629S	90.2996143577573	+	1890570	3371	90.2996143577573
chrY	25785000	25790000	256	chrY_hg002	24166690	0	1629S392M1I2978M	90.2996143577573	-	1623310	3370	90.2996143577573
chrY	25786000	25791000	272	chrY_hg002	23893430	0	4371M629S	84.9462365591398	+	1892570	4371	84.9462365591398
chrY	25786000	25791000	256	chrY_hg002	24166690	0	629S392M1I3978M	84.9462365591398	-	1624310	4370	84.9462365591398
chrY	25787000	25792000	16	chrY_hg002	23892430	0	4652M348S	86.7798796216681	+	1894570	4652	86.7798796216681
chrY	25787000	25792000	256	chrY_hg002	24167408	0	348S4652M	86.7798796216681	-	1624592	4652	86.7798796216681
chrY	25788000	25793000	272	chrY_hg002	23891719	0	289S4711M	86.9454468265761	+	1896281	4711	86.9454468265761
chrY	25788000	25793000	0	chrY_hg002	24168060	0	4711M289S	86.9454468265761	-	1624940	4711	86.9454468265761
chrY	25789000	25794000	272	chrY_hg002	23891719	0	1289S3711M	83.4276475343573	+	1897281	3711	83.4276475343573
chrY	25789000	25794000	256	chrY_hg002	24169060	0	3711M1289S	83.4276475343573	-	1624940	3711	83.4276475343573
chrY	25790000	25795000	272	chrY_hg002	23891719	0	2289S2711M	77.3146440427886	+	1898281	2711	77.3146440427886
chrY	25790000	25795000	256	chrY_hg002	24170060	0	2711M2289S	77.3146440427886	-	1624940	2711	77.3146440427886
chrY	25791000	25796000	272	chrY_hg002	23891719	0	3289S1711M	83.4015195791934	+	1899281	1711	83.4015195791934
chrY	25791000	25796000	256	chrY_hg002	24171060	0	1711M3289S	83.4015195791934	-	1624940	1711	83.4015195791934
chrY	25794000	25799000	256	chrY_hg002	24177639	0	3597S1403M	100	-	1621361	1403	100
chrY	25795000	25800000	256	chrY_hg002	24177639	0	2597S1804M599S	100	-	1622361	1804	100
chrY	25796000	25801000	256	chrY_hg002	24177639	0	1597S1804M1599S	100	-	1623361	1804	100
chrY	25797000	25802000	256	chrY_hg002	24177639	0	597S1804M2599S	100	-	1624361	1804	100
chrY	25798000	25803000	272	chrY_hg002	23885044	0	3599S1401M	100	+	1912956	1401	100
chrY	25798000	25803000	256	chrY_hg002	24178042	0	1401M3599S	100	-	1624958	1401	100
chrY	25813000	25818000	272	chrY_hg002	23867040	0	598S1260M3142S	81.9047619047619	+	1945960	1260	81.9047619047619
chrY	25813000	25818000	0	chrY_hg002	24196187	0	3142S1260M598S	81.9047619047619	-	1621813	1260	81.9047619047619
chrY	25814000	25819000	16	chrY_hg002	23867040	0	1598S1260M2142S	81.9047619047619	+	1946960	1260	81.9047619047619
chrY	25814000	25819000	256	chrY_hg002	24196187	0	2142S1260M1598S	81.9047619047619	-	1622813	1260	81.9047619047619
chrY	25815000	25820000	272	chrY_hg002	23867040	0	2598S1260M1142S	81.9047619047619	+	1947960	1260	81.9047619047619
chrY	25815000	25820000	256	chrY_hg002	24196187	0	1142S1260M2598S	81.9047619047619	-	1623813	1260	81.9047619047619
chrY	25816000	25821000	272	chrY_hg002	23863441	0	1453M3547S	99.9311768754302	+	1952559	1453	99.9311768754302
chrY	25816000	25821000	256	chrY_hg002	24199592	0	3547S1453M	99.9311768754302	-	1621408	1453	99.9311768754302
chrY	25817000	25822000	272	chrY_hg002	23862443	0	679M2I1772M2547S	97.1463514064411	+	1954557	2451	97.1463514064411
chrY	25817000	25822000	256	chrY_hg002	24199592	0	2547S2453M	97.1463514064411	-	1622408	2453	97.1463514064411
chrY	25818000	25823000	272	chrY_hg002	23861443	0	1679M2I1772M1547S	89.4005212858384	+	1956557	3451	89.4005212858384
chrY	25818000	25823000	256	chrY_hg002	24199592	0	1547S3453M	89.4005212858384	-	1623408	3453	89.4005212858384
chrY	25819000	25824000	272	chrY_hg002	23860443	0	2679M2I1772M547S	91.7808219178082	+	1958557	4451	91.7808219178082
chrY	25819000	25824000	256	chrY_hg002	24199592	0	547S4453M	91.7808219178082	-	1624408	4453	91.7808219178082
chrY	25820000	25825000	272	chrY_hg002	23859443	0	3679M2I1319M	86.32	+	1960557	4998	86.32
chrY	25820000	25825000	256	chrY_hg002	24200045	0	5000M	86.32	-	1624955	5000	86.32
chrY	25821000	25826000	272	chrY_hg002	23859310	0	867S3812M2I319M	83.4744737478829	+	1961690	4131	83.4744737478829
chrY	25821000	25826000	256	chrY_hg002	24201045	0	4133M867S	83.4744737478829	-	1624955	4133	83.4744737478829
